league,season,team,player,nation,pos,age,born,MP,Starts,Min,90s,npGoals,Goals,Shots,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,AvgShotDistance,FKShots,PK,PKsAtt,xG,npxG,npxG/Sh,G-xG,npG-xG,PassesCompleted,PassesAttempted,TotCmp%,TotalPassDist,ProgPassDist,ShortPassCmp,ShortPassAtt,ShortPassCmp%,MedPassCmp,MedPassAtt,MedPassCmp%,LongPassCmp,LongPassAtt,LongPassCmp%,Assists,xAG,xA,A-xAG,KeyPasses,Final1/3Cmp,PenAreaCmp,CrsPenAreaCmp,ProgPasses,LivePass,DeadPass,FKPasses,ThruBalls,Switches,Crs,ThrowIn,CornerKicks,InSwingCK,OutSwingCK,StraightCK,PassesOffside,PassesBlocked,SCA,SCA90,SCAPassLive,SCAPassDead,SCADrib,SCASh,SCAFld,SCADef,GCA,GCA90,GCAPassLive,GCAPassDead,GCADrib,GCASh,GCAFld,GCADef,Tkl,TklWinPoss,Def3rdTkl,Mid3rdTkl,Att3rdTkl,DrbTkl,DrbPastAtt,DrbTkl%,DrbPast,Blocks,ShBlocks,PassBlocks,Int,Tkl+Int,Clr,Err,Touches,DefPenTouch,Def3rdTouch,Mid3rdTouch,Att3rdTouch,AttPenTouch,LiveTouch,AttDrb,SuccDrb,DrbSucc%,TimesTackled,TimesTackled%,Carries,TotalCarryDistance,ProgCarryDistance,ProgCarries,CarriesToFinalThird,CarriesToPenArea,CarryMistakes,Disposesed,ReceivedPass,ProgPassesRec,Yellows,Reds,Yellow2,Fouls,FoulsDrawn,Offside,PKwon,PKcon,OG,Recov,AerialWins,AerialLoss,AerialWin%
ENG-Premier League,2223,Liverpool,Roberto Firmino,BRA,"FW,MF",30.0,1991.0,25,13,1213,13.5,11,11,39,25,64.1,2.89,1.85,0.28,0.44,12.3,0,0,0,5.5,5.5,0.14,5.5,5.5,444,566,78.4,5932,1908,277,324,85.5,123,155,79.4,18,26,69.2,4.0,2.5,2.2,1.5,21.0,47.0,19.0,1.0,78.0,548,16,1,8,0,12,6,0,0,0,0,2,21,46,3.41,36,0,4,6,0,0,7,0.52,4,0,1,2,0,0,17,12,2,12,3,4,21,19.0,17,16,1,15,7.0,24.0,2.0,0.0,735,3,69,375,295,84,735,24,13,54.2,10,41.7,423,1757,742,16,14,7,38,23,565,96,0,0,0,9,6,5,0,0,0,64,15,30,33.3
ENG-Premier League,2223,Liverpool,Stefan Bajcetic,ESP,MF,17.0,2004.0,11,6,526,5.8,1,1,6,3,50.0,1.03,0.51,0.17,0.33,24.5,0,0,0,0.8,0.8,0.13,0.2,0.2,200,258,77.5,3227,694,98,118,83.1,74,89,83.1,18,29,62.1,0.0,0.4,0.5,-0.4,4.0,17.0,7.0,1.0,24.0,255,3,3,0,3,5,0,0,0,0,0,0,6,13,2.22,8,1,2,0,2,0,1,0.17,0,0,1,0,0,0,9,6,5,3,1,8,27,29.6,19,7,0,7,9.0,18.0,4.0,0.0,324,6,66,189,74,5,324,16,7,43.8,4,25.0,175,990,450,10,7,0,7,6,204,1,2,0,0,7,9,0,0,0,0,40,9,5,64.3
ENG-Premier League,2223,Liverpool,Thiago Alcántara,ESP,MF,31.0,1991.0,18,14,1254,13.9,0,0,10,1,10.0,0.72,0.07,0.0,0.0,24.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4,946,1097,86.2,17219,4988,433,466,92.9,346,392,88.3,136,172,79.1,0.0,1.1,1.3,-1.1,17.0,110.0,20.0,1.0,120.0,1063,31,23,8,15,3,6,0,0,0,0,3,22,41,2.94,33,0,3,1,1,3,2,0.14,2,0,0,0,0,0,43,24,20,21,2,14,23,60.9,9,15,3,12,21.0,64.0,13.0,2.0,1251,45,272,796,188,8,1251,30,21,70.0,4,13.3,718,3639,1721,13,21,0,13,22,910,24,2,0,0,18,25,0,0,1,0,111,14,24,36.8
ENG-Premier League,2223,Liverpool,Trent Alexander-Arnold,ENG,DF,23.0,1998.0,37,34,2923,32.5,2,2,40,8,20.0,1.23,0.25,0.05,0.25,23.8,5,0,0,2.4,2.4,0.06,-0.4,-0.4,2188,2912,75.1,41590,16323,1000,1123,89.0,822,1045,78.7,331,642,51.6,9.0,11.5,9.1,-2.5,71.0,239.0,82.0,28.0,235.0,2393,509,70,26,59,252,341,98,16,74,1,10,37,124,3.82,81,34,3,5,1,0,17,0.52,14,2,1,0,0,0,57,40,32,16,9,42,79,53.2,37,25,7,18,43.0,100.0,41.0,2.0,3180,89,737,1631,837,44,3180,45,30,66.7,13,28.9,1778,6848,3312,43,39,8,35,21,2042,139,5,0,0,22,6,5,0,0,0,239,20,13,60.6
ENG-Premier League,2223,Liverpool,Virgil van Dijk,NED,DF,31.0,1991.0,32,32,2835,31.5,3,3,30,9,30.0,0.95,0.29,0.1,0.33,12.8,0,0,0,2.6,2.6,0.09,0.4,0.4,2345,2592,90.5,45523,16670,843,900,93.7,1236,1306,94.6,244,344,70.9,1.0,1.2,1.1,-0.2,7.0,156.0,6.0,0.0,127.0,2492,99,73,1,31,1,9,0,0,0,0,1,9,22,0.7,17,0,0,4,0,1,3,0.1,2,0,0,1,0,0,27,14,13,11,3,8,19,42.1,11,24,16,8,31.0,58.0,138.0,2.0,2876,361,1327,1427,128,66,2876,1,1,100.0,0,0.0,1760,6644,3152,10,14,2,7,0,2085,8,3,0,0,13,3,3,0,1,0,168,98,34,74.2
ENG-Premier League,2223,Manchester City,Aymeric Laporte,ESP,DF,28.0,1994.0,12,11,993,11.0,0,0,10,1,10.0,0.91,0.09,0.0,0.0,14.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5,892,964,92.5,14630,4347,441,463,95.2,387,405,95.6,52,74,70.3,0.0,0.2,0.4,-0.2,5.0,87.0,7.0,0.0,85.0,926,37,21,1,6,6,10,0,0,0,0,1,5,17,1.54,16,0,0,1,0,0,0,0.0,0,0,0,0,0,0,11,8,6,4,1,7,11,63.6,4,10,4,6,3.0,14.0,30.0,1.0,1036,85,335,538,166,13,1036,4,2,50.0,1,25.0,702,4015,2882,30,44,0,3,0,806,11,0,0,0,5,7,1,0,0,0,55,24,19,55.8
ENG-Premier League,2223,Manchester City,Bernardo Silva,POR,"MF,FW",27.0,1994.0,34,24,2205,24.5,4,4,25,9,36.0,1.02,0.37,0.16,0.44,18.1,0,0,0,2.2,2.2,0.09,1.8,1.8,1317,1543,85.4,20840,3604,717,771,93.0,462,529,87.3,92,149,61.7,5.0,3.3,4.0,1.7,31.0,76.0,35.0,11.0,130.0,1468,73,15,3,10,75,48,7,0,2,0,2,27,75,3.06,65,1,4,1,3,1,12,0.49,11,0,0,0,1,0,44,23,11,25,8,18,44,40.9,26,23,6,17,16.0,60.0,6.0,0.0,1772,31,281,797,707,92,1772,64,28,43.8,29,45.3,1115,7092,3523,90,73,29,30,31,1324,188,5,0,0,31,15,2,1,0,0,122,4,13,23.5
ENG-Premier League,2223,Manchester City,Cole Palmer,ENG,"MF,FW",20.0,2002.0,14,2,370,4.1,0,0,11,3,27.3,2.68,0.73,0.0,0.0,13.7,0,0,0,1.2,1.2,0.14,-1.2,-1.2,167,193,86.5,2377,369,100,105,95.2,51,62,82.3,6,11,54.5,1.0,0.6,0.5,0.4,5.0,8.0,7.0,1.0,13.0,191,2,0,0,1,7,1,1,0,0,0,0,1,20,4.86,11,0,3,4,2,0,1,0.24,1,0,0,0,0,0,5,1,0,3,2,3,5,60.0,2,2,1,1,1.0,6.0,2.0,0.0,248,6,22,85,143,32,248,25,14,56.0,7,28.0,179,1222,639,29,8,15,13,8,202,40,1,0,0,1,6,1,0,0,0,20,1,3,25.0
ENG-Premier League,2223,Manchester City,Ederson,BRA,GK,28.0,1993.0,35,35,3150,35.0,0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,1079,1257,85.8,26248,17275,237,239,99.2,563,572,98.4,278,442,62.9,1.0,0.2,0.2,0.8,1.0,13.0,0.0,0.0,0.0,1049,207,55,1,8,0,0,0,0,0,0,1,1,2,0.06,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0,3,1,3,0,0,1,2,50.0,1,0,0,0,1.0,4.0,10.0,2.0,1302,1049,1295,9,0,0,1302,0,0,,0,,869,4059,2429,0,0,0,0,0,833,0,3,0,0,1,4,0,0,1,0,35,8,1,88.9
ENG-Premier League,2223,Manchester City,Erling Haaland,NOR,FW,22.0,2000.0,35,33,2769,30.8,29,36,116,53,45.7,3.77,1.72,0.25,0.55,12.6,0,7,7,28.4,23.1,0.2,7.6,5.9,360,500,72.0,4403,947,218,276,79.0,100,132,75.8,7,9,77.8,8.0,5.3,3.1,2.7,29.0,14.0,23.0,0.0,58.0,449,45,0,4,0,12,2,1,0,0,0,6,21,72,2.34,48,0,5,10,8,1,17,0.55,14,0,0,1,2,0,3,2,0,2,1,1,5,20.0,4,12,4,8,3.0,6.0,14.0,0.0,763,18,39,290,435,217,756,32,11,34.4,18,56.3,405,2020,761,35,10,25,51,26,583,151,5,0,0,31,24,8,1,0,0,37,50,50,50.0
ENG-Premier League,2223,Manchester City,Jack Grealish,ENG,FW,26.0,1995.0,28,23,2055,22.8,5,5,41,15,36.6,1.8,0.66,0.12,0.33,15.4,0,0,0,4.6,4.6,0.11,0.4,0.4,902,1072,84.1,13270,2584,539,588,91.7,295,337,87.5,41,66,62.1,7.0,7.0,6.7,0.0,50.0,28.0,48.0,2.0,100.0,1011,56,7,6,8,53,25,24,12,0,1,5,35,104,4.55,71,7,6,6,13,1,20,0.88,14,1,0,1,3,1,25,16,10,12,3,13,22,59.1,9,17,3,14,7.0,32.0,9.0,0.0,1308,20,141,421,772,136,1308,110,45,40.9,28,25.5,957,8506,3982,143,83,63,36,29,1065,310,4,0,0,27,78,3,1,0,0,110,14,17,45.2
ENG-Premier League,2223,Manchester City,John Stones,ENG,"DF,MF",28.0,1994.0,23,21,1846,20.5,2,2,11,3,27.3,0.54,0.15,0.18,0.67,13.4,0,0,0,1.0,1.0,0.1,1.0,1.0,1453,1563,93.0,24351,6789,708,740,95.7,625,666,93.8,99,124,79.8,2.0,1.4,1.0,0.6,8.0,109.0,3.0,0.0,101.0,1496,66,17,1,14,6,45,1,0,0,0,1,10,16,0.78,12,1,0,3,0,0,5,0.24,4,0,0,1,0,0,23,13,11,8,4,7,10,70.0,3,17,10,7,9.0,32.0,40.0,0.0,1690,101,544,942,210,27,1690,10,6,60.0,1,10.0,1080,6201,3250,28,32,1,8,4,1312,34,2,0,0,10,8,1,0,0,1,90,33,16,67.3
ENG-Premier League,2223,Manchester City,João Cancelo,POR,DF,28.0,1994.0,17,16,1274,14.2,2,2,17,3,17.6,1.2,0.21,0.12,0.67,22.7,0,0,0,0.8,0.8,0.05,1.2,1.2,1036,1220,84.9,16674,4147,578,621,93.1,363,430,84.4,81,123,65.9,1.0,0.9,1.5,0.1,12.0,80.0,36.0,9.0,106.0,1120,98,20,2,14,45,78,0,0,0,0,2,15,39,2.76,30,0,2,5,1,1,6,0.42,5,0,1,0,0,0,29,21,16,9,4,17,24,70.8,7,7,1,6,19.0,48.0,9.0,1.0,1363,20,225,686,461,47,1363,60,30,50.0,23,38.3,838,4860,2808,72,39,21,18,14,1020,125,3,1,0,13,18,4,0,2,0,80,27,11,71.1
ENG-Premier League,2223,Manchester City,Julián Álvarez,ARG,"FW,MF",22.0,2000.0,31,13,1465,16.3,8,9,46,20,43.5,2.83,1.23,0.17,0.4,16.0,0,1,1,7.0,6.2,0.13,2.0,1.8,395,503,78.5,5472,885,232,270,85.9,103,135,76.3,28,43,65.1,0.0,1.8,1.6,-1.8,18.0,22.0,13.0,2.0,37.0,478,21,2,7,3,26,4,4,3,0,0,4,17,52,3.2,39,0,6,5,2,0,5,0.31,2,0,1,1,1,0,26,16,3,13,10,9,29,31.0,20,13,0,13,2.0,28.0,6.0,0.0,654,8,46,255,360,89,653,38,21,55.3,14,36.8,406,2187,908,38,18,17,28,24,506,99,0,0,0,21,14,3,1,0,0,44,8,23,25.8
ENG-Premier League,2223,Manchester City,Kalvin Phillips,ENG,MF,26.0,1995.0,12,2,300,3.3,0,0,6,0,0.0,1.8,0.0,0.0,,22.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,289,313,92.3,5155,873,113,120,94.2,148,153,96.7,25,33,75.8,0.0,0.2,0.1,-0.2,3.0,32.0,0.0,0.0,18.0,310,2,2,0,2,0,0,0,0,0,0,1,1,7,2.1,5,0,0,2,0,0,1,0.3,1,0,0,0,0,0,6,4,3,3,0,2,9,22.2,7,7,3,4,5.0,11.0,10.0,0.0,354,16,64,243,49,6,354,2,1,50.0,0,0.0,228,1021,331,1,4,0,2,1,284,2,1,0,0,10,2,0,0,0,0,19,5,2,71.4
ENG-Premier League,2223,Manchester City,Kevin De Bruyne,BEL,MF,31.0,1991.0,32,28,2417,26.9,7,7,65,21,32.3,2.42,0.78,0.11,0.33,23.0,7,0,0,5.6,5.6,0.09,1.4,1.4,1192,1626,73.3,22165,6516,538,633,85.0,477,629,75.8,160,275,58.2,16.0,13.7,14.1,2.3,96.0,124.0,96.0,21.0,246.0,1454,160,53,28,27,226,31,72,20,32,6,12,41,176,6.55,120,33,8,7,5,3,31,1.15,24,3,1,1,2,0,28,12,3,12,13,14,39,35.9,25,27,2,25,9.0,37.0,10.0,0.0,1860,13,100,743,1041,100,1860,61,32,52.5,19,31.1,1129,5721,3415,100,81,16,42,29,1445,245,1,0,0,20,29,5,2,0,0,97,13,13,50.0
ENG-Premier League,2223,Manchester City,Kyle Walker,ENG,DF,32.0,1990.0,27,22,1958,21.8,0,0,5,1,20.0,0.23,0.05,0.0,0.0,24.8,0,0,0,0.4,0.4,0.08,-0.4,-0.4,1661,1892,87.8,29177,8283,744,795,93.6,753,826,91.2,144,216,66.7,0.0,0.2,0.9,-0.2,6.0,189.0,10.0,4.0,162.0,1732,158,25,4,21,28,133,0,0,0,0,2,18,25,1.15,22,2,0,0,0,1,3,0.14,3,0,0,0,0,0,13,9,8,5,0,4,24,16.7,20,12,2,10,18.0,31.0,22.0,0.0,1996,57,438,1198,370,15,1996,19,13,68.4,4,21.1,1189,5455,2900,50,40,2,14,6,1542,75,3,0,0,15,10,0,0,0,0,124,23,11,67.6
ENG-Premier League,2223,Manchester City,Manuel Akanji,SUI,DF,27.0,1995.0,29,24,2287,25.4,0,0,15,2,13.3,0.59,0.08,0.0,0.0,15.9,0,0,0,1.3,1.3,0.09,-1.3,-1.3,1912,2056,93.0,32634,10258,867,902,96.1,903,945,95.6,117,166,70.5,1.0,0.4,1.0,0.6,7.0,140.0,3.0,1.0,116.0,1999,55,28,0,8,6,27,0,0,0,0,2,8,23,0.91,22,0,0,1,0,0,0,0.0,0,0,0,0,0,0,36,25,15,18,3,23,36,63.9,13,27,9,18,16.0,52.0,33.0,0.0,2231,121,815,1248,176,34,2231,12,6,50.0,3,25.0,1544,8443,5039,24,40,1,12,3,1734,17,2,0,0,24,12,0,0,0,0,136,23,34,40.4
ENG-Premier League,2223,Manchester City,Máximo Perrone,ARG,MF,19.0,2003.0,1,0,19,0.2,0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,18,21,85.7,228,32,11,12,91.7,5,5,100.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20,0,0,0,0,0,0,0,0,0,0,1,1,1,4.74,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0.0,0.0,0.0,0.0,22,0,4,12,6,2,22,0,0,,0,,8,20,7,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,3,0,0,
ENG-Premier League,2223,Manchester City,Nathan Aké,NED,DF,27.0,1995.0,26,22,1873,20.8,1,1,9,2,22.2,0.43,0.1,0.11,0.5,10.5,0,0,0,1.6,1.6,0.17,-0.6,-0.6,1639,1813,90.4,26199,8953,803,846,94.9,745,809,92.1,63,98,64.3,0.0,0.7,1.3,-0.7,9.0,165.0,9.0,1.0,140.0,1685,126,35,1,6,15,91,0,0,0,0,2,26,24,1.15,20,1,0,2,0,1,2,0.1,2,0,0,0,0,0,26,12,15,9,2,11,15,73.3,4,20,10,10,20.0,46.0,48.0,0.0,1959,86,615,1097,256,32,1959,5,3,60.0,1,20.0,1223,5455,3314,25,19,4,16,0,1492,30,2,0,0,12,14,1,0,0,0,96,36,23,61.0
ENG-Premier League,2223,Manchester City,Phil Foden,ENG,FW,22.0,2000.0,32,22,1842,20.5,11,11,46,22,47.8,2.25,1.07,0.24,0.5,15.3,1,0,0,5.9,5.9,0.13,5.1,5.1,904,1111,81.4,13670,2403,527,577,91.3,287,343,83.7,55,103,53.4,6.0,4.7,4.8,1.3,43.0,38.0,37.0,9.0,88.0,1046,61,9,4,4,91,13,39,4,26,2,4,32,99,4.83,76,9,6,5,3,0,14,0.68,10,0,3,0,1,0,16,10,9,5,2,8,19,42.1,11,25,2,23,5.0,21.0,12.0,0.0,1324,20,116,433,790,131,1324,81,40,49.4,31,38.3,891,4578,2141,68,43,25,34,29,1051,275,1,0,0,10,29,6,1,0,0,91,19,26,42.2
ENG-Premier League,2223,Manchester City,Rico Lewis,ENG,"DF,MF",17.0,2004.0,14,10,903,10.0,0,0,5,2,40.0,0.5,0.2,0.0,0.0,21.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,617,675,91.4,8779,1476,378,400,94.5,203,219,92.7,19,23,82.6,0.0,1.5,1.6,-1.5,12.0,38.0,10.0,3.0,48.0,633,41,7,1,0,5,31,0,0,0,0,1,9,27,2.69,24,1,0,1,1,0,0,0.0,0,0,0,0,0,0,16,9,9,5,2,6,11,54.5,5,8,4,4,6.0,22.0,13.0,1.0,742,26,133,416,199,12,742,14,8,57.1,3,21.4,511,2555,1390,22,24,3,7,13,593,26,1,0,0,10,18,0,0,0,0,43,0,6,0.0
ENG-Premier League,2223,Manchester City,Riyad Mahrez,ALG,"FW,MF",31.0,1991.0,30,22,1920,21.3,4,5,42,12,28.6,1.97,0.56,0.1,0.33,17.2,7,1,1,5.5,4.7,0.11,-0.5,-0.7,958,1166,82.2,15746,2752,506,567,89.2,355,416,85.3,82,141,58.2,10.0,7.0,5.3,3.0,52.0,36.0,37.0,7.0,76.0,1028,138,36,10,7,96,37,65,26,20,1,0,18,116,5.44,74,17,7,10,6,2,21,0.98,13,2,2,3,0,1,30,14,8,13,9,13,38,34.2,25,27,1,26,9.0,39.0,5.0,0.0,1392,14,105,494,802,110,1391,73,25,34.2,27,37.0,934,5159,2361,78,47,45,35,27,1042,242,2,0,0,16,42,7,0,0,0,82,9,14,39.1
ENG-Premier League,2223,Manchester City,Rodri,ESP,MF,26.0,1996.0,36,34,2911,32.3,2,2,50,14,28.0,1.55,0.43,0.04,0.14,17.1,0,0,0,4.6,4.6,0.09,-2.6,-2.6,2723,2987,91.2,49949,11936,1103,1187,92.9,1278,1369,93.4,300,354,84.7,6.0,4.1,3.5,1.9,32.0,265.0,33.0,3.0,260.0,2943,43,37,2,26,6,3,0,0,0,0,1,21,92,2.84,80,0,4,6,1,1,10,0.31,10,0,0,0,0,0,67,41,28,28,11,26,52,50.0,26,40,14,26,33.0,100.0,43.0,1.0,3272,119,706,1993,592,62,3272,37,25,67.6,8,21.6,2004,10293,5622,76,72,3,21,19,2511,37,5,0,0,47,20,3,0,0,0,301,72,32,69.2
ENG-Premier League,2223,Manchester City,Rúben Dias,POR,DF,25.0,1997.0,26,22,1998,22.2,0,0,10,2,20.0,0.45,0.09,0.0,0.0,9.1,0,0,0,1.3,1.3,0.13,-1.3,-1.3,1928,2080,92.7,35553,12572,696,726,95.9,1074,1122,95.7,143,203,70.4,0.0,0.6,0.3,-0.6,3.0,135.0,0.0,0.0,98.0,2029,51,38,1,6,1,7,0,0,0,0,0,7,15,0.68,11,1,0,3,0,0,1,0.05,1,0,0,0,0,0,21,13,10,10,1,11,18,61.1,7,21,13,8,18.0,39.0,56.0,1.0,2237,176,881,1280,83,22,2237,10,8,80.0,1,10.0,1497,8194,5025,14,22,1,1,4,1791,2,3,0,0,19,7,0,0,0,0,99,44,28,61.1
ENG-Premier League,2223,Manchester City,Sergio Gómez,ESP,"DF,MF",21.0,2000.0,12,2,349,3.9,0,0,7,0,0.0,1.81,0.0,0.0,,22.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4,279,317,88.0,4074,977,154,165,93.3,105,114,92.1,11,17,64.7,1.0,1.2,1.1,-0.2,5.0,24.0,3.0,0.0,18.0,287,30,5,0,0,8,22,3,0,3,0,0,7,7,1.81,6,1,0,0,0,0,1,0.26,1,0,0,0,0,0,9,4,6,1,2,5,8,62.5,3,5,3,2,2.0,11.0,9.0,1.0,358,16,75,198,87,10,358,3,0,0.0,3,100.0,203,1018,520,10,10,1,7,3,274,20,0,0,0,1,2,0,0,0,0,19,3,10,23.1
ENG-Premier League,2223,Manchester City,Shea Charles,NIR,DF,18.0,2003.0,1,0,28,0.3,0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,23,25,92.0,456,106,7,8,87.5,13,13,100.0,3,3,100.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,22,3,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,0,4,0,0,1,1,100.0,0,0,0,0,1.0,5.0,2.0,0.0,32,5,14,18,0,0,32,0,0,,0,,20,116,43,1,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0
ENG-Premier League,2223,Manchester City,Stefan Ortega,GER,GK,29.0,1992.0,3,3,270,3.0,0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,145,167,86.8,3008,1895,57,58,98.3,61,62,98.4,27,46,58.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,152,15,3,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0.0,174,132,173,1,0,0,174,0,0,,0,,116,392,245,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,7,1,0,100.0
ENG-Premier League,2223,Manchester City,İlkay Gündoğan,GER,MF,31.0,1990.0,31,27,2353,26.1,8,8,53,20,37.7,2.03,0.76,0.15,0.4,18.1,5,0,1,7.5,6.7,0.13,0.5,1.3,1374,1578,87.1,21396,4941,746,819,91.1,492,543,90.6,99,130,76.2,4.0,3.3,4.4,0.7,37.0,143.0,35.0,1.0,170.0,1519,56,24,18,6,30,5,21,7,4,1,3,27,90,3.44,71,7,2,4,4,2,17,0.65,13,1,0,1,2,0,30,18,7,13,10,12,33,36.4,21,18,3,15,20.0,50.0,13.0,0.0,1806,31,243,975,596,88,1805,42,16,38.1,18,42.9,1072,5457,2628,53,44,7,28,27,1425,124,0,0,0,23,25,6,2,0,0,155,19,12,61.3
ENG-Premier League,2223,Manchester Utd,Aaron Wan-Bissaka,ENG,DF,24.0,1997.0,19,16,1435,15.9,0,0,10,2,20.0,0.63,0.13,0.0,0.0,14.7,0,0,0,1.2,1.2,0.12,-1.2,-1.2,706,840,84.0,9538,3292,448,483,92.8,194,240,80.8,28,44,63.6,0.0,1.0,0.9,-1.0,15.0,48.0,10.0,2.0,55.0,715,123,4,2,2,14,119,0,0,0,0,2,22,30,1.88,29,0,0,1,0,0,1,0.06,1,0,0,0,0,0,40,25,20,17,3,23,25,92.0,2,24,8,16,22.0,62.0,41.0,0.0,1026,75,346,400,286,44,1026,35,17,48.6,18,51.4,524,2614,1370,41,24,4,14,10,600,64,2,0,0,11,2,0,0,0,0,73,13,17,43.3
ENG-Premier League,2223,Manchester Utd,Alejandro Garnacho,ARG,"FW,MF",18.0,2004.0,19,5,569,6.3,3,3,24,9,37.5,3.8,1.42,0.13,0.33,16.3,0,0,0,3.0,3.0,0.13,0.0,0.0,150,187,80.2,1802,233,113,131,86.3,27,30,90.0,4,5,80.0,2.0,1.0,0.9,1.0,3.0,2.0,2.0,0.0,12.0,187,0,0,0,2,2,0,0,0,0,0,0,7,22,3.48,17,0,3,1,1,0,6,0.95,5,0,1,0,0,0,5,2,2,0,3,1,11,9.1,10,5,0,5,5.0,10.0,3.0,0.0,305,3,29,84,196,59,305,44,12,27.3,27,61.4,220,1666,896,33,27,28,27,14,235,85,3,0,0,8,8,3,0,0,0,28,3,10,23.1
ENG-Premier League,2223,Manchester Utd,Anthony Elanga,SWE,FW,20.0,2002.0,16,5,426,4.7,0,0,10,4,40.0,2.11,0.85,0.0,0.0,13.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7,95,130,73.1,1201,298,65,86,75.6,23,32,71.9,3,3,100.0,1.0,0.9,1.0,0.1,6.0,3.0,3.0,0.0,8.0,127,3,0,0,1,7,2,0,0,0,0,0,2,17,3.59,13,0,0,3,1,0,1,0.21,1,0,0,0,0,0,3,0,0,2,1,1,2,50.0,1,4,0,4,2.0,5.0,4.0,0.0,197,4,26,71,100,28,197,15,5,33.3,7,46.7,109,656,276,12,3,7,13,7,139,28,0,0,0,3,7,3,0,0,0,17,8,11,42.1
ENG-Premier League,2223,Manchester Utd,Anthony Martial,FRA,FW,26.0,1995.0,21,11,978,10.9,5,6,26,12,46.2,2.39,1.1,0.19,0.42,13.2,0,1,1,6.2,5.5,0.21,-0.2,-0.5,263,328,80.2,3259,910,173,198,87.4,61,73,83.6,9,14,64.3,2.0,1.4,1.4,0.6,12.0,14.0,13.0,0.0,35.0,314,12,3,3,0,4,2,0,0,0,0,2,14,28,2.58,22,0,1,3,1,1,5,0.46,2,0,1,1,1,0,5,3,0,2,3,1,4,25.0,3,11,2,9,1.0,6.0,4.0,0.0,443,10,31,166,249,49,442,26,14,53.8,9,34.6,297,1296,570,18,13,8,33,20,371,87,0,0,0,8,14,7,1,0,0,20,10,17,37.0
ENG-Premier League,2223,Manchester Utd,Antony,BRA,FW,22.0,2000.0,25,23,1802,20.0,4,4,72,24,33.3,3.6,1.2,0.06,0.17,19.6,0,0,0,6.6,6.6,0.09,-2.6,-2.6,651,819,79.5,8497,1915,439,495,88.7,146,197,74.1,31,51,60.8,2.0,2.9,2.4,-0.9,28.0,29.0,33.0,2.0,74.0,804,15,1,3,2,32,13,1,0,0,0,0,29,74,3.69,61,0,5,3,4,1,7,0.35,6,0,1,0,0,0,22,9,9,9,4,8,28,28.6,20,18,0,18,11.0,33.0,6.0,0.0,1066,12,134,348,609,85,1066,77,30,39.0,38,49.4,763,4783,2569,95,60,32,37,12,813,168,5,0,0,15,25,2,0,0,0,99,5,19,20.8
ENG-Premier League,2223,Manchester Utd,Bruno Fernandes,POR,"MF,FW",27.0,1994.0,37,37,3316,36.8,6,8,90,32,35.6,2.44,0.87,0.07,0.19,20.8,6,2,2,9.3,7.7,0.09,-1.3,-1.7,1498,2030,73.8,25425,8933,767,897,85.5,495,633,78.2,181,331,54.7,8.0,16.7,10.7,-8.7,119.0,148.0,89.0,10.0,263.0,1838,182,32,35,36,141,24,83,20,23,2,10,65,219,5.94,164,26,8,12,9,0,18,0.49,16,0,0,1,1,0,68,42,24,25,19,30,71,42.3,41,37,5,32,25.0,93.0,40.0,1.0,2408,68,386,966,1078,149,2406,66,32,48.5,28,42.4,1385,6213,3272,89,68,28,42,42,1689,231,6,0,0,42,39,15,1,0,0,222,18,43,29.5
